243	7489323200	237	possibility
244	8622250778	221	genetically
245	9929711066	42	clove
246	968559868	154	grim
247	812868429	135	shore
248	9537445847	169	Kodachrome
249	2133691872	86	Cowan
250	4573825958	151	incorporate
251	5806501639	18	harrowed
252	7150111452	223	sourer
253	8929795030	91	cudgel
254	1141609531	64	terminated
255	1565085575	21	simplex
256	8007301338	99	bodyguard
257	6452740569	94	flyer
258	9799885162	247	revisionary
259	1855307705	19	economist
260	3377802139	223	sweetened
261	4548899634	103	thoughts
262	5403289859	204	punishable
263	9875783445	161	Rooseveltian
264	3384337426	8	renegade
265	9726400151	123	impeded
266	2754743612	29	bee
267	7336617398	157	funk
268	3785307902	34	piggyback
269	9866096760	235	harmoniousness
270	4980512342	8	tasks
271	5866235087	165	lapse
272	1538880217	197	signalling
273	4951217489	52	inept
274	8441525725	134	offers
275	1253297709	132	conjuncture
276	7782236929	236	Marceau
277	573499697	12	swaps
278	9063762400	125	eminent
279	3531512390	49	Robbie
280	9358800085	158	gradation
281	3473627773	170	brushy
282	7470515060	53	Evensen
283	8415150453	145	fiddled
284	2526240947	226	disappoint
285	873785097	77	vest
286	2799347924	244	Malone
287	8093086190	42	miracles
288	4978088337	193	coeducation
289	7860132744	123	sleepers
290	7586559096	177	avalanching
291	1889168638	87	inferiors
292	4811748130	121	deterioration
293	9573027466	162	nullified
294	8601960305	30	prosecutes
295	9796738868	209	inessential
296	7575746366	56	smoked
297	7462791414	7	Roswell
298	1016786524	120	propellant
299	4395105290	131	Budd
300	5029008507	248	refused
301	1368846128	19	Haiti
302	5787547974	235	Melville
303	9155789443	4	root
304	1744987317	94	gaslight
305	1680023285	150	arsenals
306	2638637022	100	Tex
307	3646354818	48	decimal
308	8193451878	150	alcohols
309	8333864695	123	supernatural
310	3526502436	34	Ovid
311	8639631171	188	Nina
312	1432750245	180	commencement
313	5912724074	231	timetable
314	3968203551	125	artistically
315	6636146853	185	distributional
316	7045358219	17	nymphomaniac
317	6594483048	253	excursion
318	2117156801	143	Knightsbridge
319	5807581645	93	asserted
320	8449526774	122	project
321	5215693940	144	stabile
322	7968887135	196	relent
323	7869052599	148	yearned
324	2219840595	110	invitation
325	3204961800	135	Teresa
326	7579596825	129	brushfire
327	2888045391	47	allegorically
328	549500263	154	stimulated
329	644378199	203	array
330	9680364145	103	friezes
331	6537803678	161	acolytes
332	4487140567	66	Brinkley
333	8216819276	248	vases
334	4569784444	222	graduating
335	7802988965	174	cumulative
336	4080997454	113	inlay
337	3296920551	37	millet
338	7667866088	233	hostesses
339	7645423479	133	ticker
340	4063236105	1	shifted
341	6943540984	120	primate
342	2613993805	123	plantings
343	1637728553	15	vexed
344	6207252647	215	activist
345	1051528804	129	steadily
346	1291771889	190	shoots
347	2072671008	131	coniferous
348	1990762000	238	nick
349	7420601585	87	counties
350	663559806	25	man
351	7556030063	133	stirrers
352	1697484351	8	gypsies
353	2999153092	17	applauded
354	8797512674	208	reclaim
355	590797231	83	purging
356	8590242767	25	peeled
357	8060799368	35	purported
358	4969939128	153	paring
359	6160521733	209	milestone
360	9288284442	209	innately
361	6571476601	153	mole
362	1225789064	126	swore
363	6819613924	125	sugarings
364	3981638065	220	brusque
365	504903224	82	autocollimator
366	5280083773	225	ninth
367	2298419219	137	Gonzalez
368	2615319834	153	Arabicize
369	2364218793	164	outstrips
370	7143100950	135	Berea
371	4130875024	181	Mawr
372	5676200596	137	labeller
373	2667612113	22	radioastronomy
374	4352127096	238	Avignon
375	8312563193	162	rendered
376	715346626	175	telephoned
377	1655751124	19	Salton
378	3192589787	103	behavior
379	1496970471	181	plenary
380	8238646526	139	Juno
381	6978827043	199	suppers
382	5791382342	158	uninitialized
383	8737769451	194	perusing
384	3098536774	121	icebox
385	1621025270	138	Mathematik
386	5465193368	165	usably
387	3284932555	30	ellipsoidal
388	19638389	168	dieters
389	8820235541	125	truth
390	5206653682	159	masking
391	1442491498	201	blower
392	4391117242	226	assurance
393	3240813850	75	curvature
394	6691113122	147	nonsegmented
395	7995754773	209	riverside
396	1958580494	211	Fredericton
397	157208622	57	distribution
398	9686859744	31	comprising
399	215795651	34	Gurkha
400	3548321667	167	deplore
401	6906263646	221	industrialism
402	4251593892	251	admitters
403	949023168	85	worthiness
404	3456726846	9	Wilma
405	3366010266	63	fox
406	597969656	156	Israelite
407	3799648640	81	excelled
408	2637654520	239	Kerr
409	718761329	43	chastisers
410	4011016218	70	fattener
411	5912860175	175	valuation
412	320601547	193	rebel
413	256319390	8	bullies
414	4700251571	121	burgeoned
415	6366517699	69	figured
416	192467761	179	territories
417	6485111678	113	defecting
418	4969301129	135	vaguely
419	679180980	74	intrigue
420	9775731705	115	undergoes
421	1289064317	89	marches
422	8585833711	171	licensee
423	4442283170	235	Petersen
424	4135850003	124	guards
425	8408028305	150	patronizes
426	9734627422	3	creeps
427	1584262353	86	withdraws
428	7550692855	169	Irishizes
429	9989569754	247	rung
430	1436577899	48	quivered
431	5274463594	125	criticizing
432	9274828175	233	bargained
433	9471936880	98	blasphemes
434	5816461452	161	dubbed
435	1974624008	43	mettlesome
436	2031466858	34	waged
437	7556016261	130	disbursement
438	1102265590	165	dequeuing
439	1645753318	26	preemptive
440	4364881675	150	Protestantizes
441	524090847	22	epitomize
442	2738899414	215	place
443	9618222442	48	clicks
444	486112314	135	lands
445	2663212225	231	lubricate
446	8499096412	150	Hammett
447	8132872579	23	defenses
448	3744769034	190	legume
449	7050999651	228	stethoscope
450	9974322126	119	Midlandizes
451	8060957292	189	bandage
452	2359747476	56	wielding
453	1461678331	3	Sol
454	5328499202	251	contemptible
455	3810730118	149	gunmen
456	8541667078	65	Gloriana
457	8650169462	204	facsimile
458	697362324	247	functionalities
459	6928490171	130	discretionary
460	4639845656	152	recursively
461	2772044538	210	knockers
462	116255534	106	spraying
463	6401898263	219	roofer
464	2446622586	115	virtues
465	6197156396	84	lengthly
466	6359184431	179	practicing
467	6173376024	240	grounded
468	4291843140	128	salvation
469	3474759548	216	finalizing
470	7571935758	118	airship
471	2871400536	237	Lemke
472	7060316447	60	deletions
473	1707932237	161	Marin
474	7082076861	138	Glidden
475	9267506973	31	launders
476	2765059590	50	modularization
477	9095112781	16	leftists
478	6268647542	192	manhole
479	1466811748	223	clenches
480	1809140328	9	fourth
481	5896562657	124	Brownell
482	2874356789	123	morphisms
483	339868666	183	declaratively
484	7568930962	101	boaster
485	4583568848	18	identifier
486	9643096892	60	ticked
487	203670593	120	tickets
488	3431585826	16	Nehru
489	8428197946	171	trowel
490	665587442	184	emotional
491	259609122	94	adequacy
492	5919554913	224	postfix
493	291414521	205	Gwyn
494	5315961703	33	bewhiskered
495	6796204753	130	banners
496	34946135	99	invariantly
497	5867376230	47	scornful
498	2162107886	151	chagrin
499	6664420080	30	laughed
500	5456548711	42	videotapes
501	8141718207	109	autofluorescence
502	7732577783	15	Gaulle
503	5033368489	112	inoperable
504	4722330199	86	installment
505	2321639193	229	dissipate
506	7522875307	8	snotty
507	2934230851	83	eke
508	7030219645	191	Robinsonville
509	2995601925	208	majesty
510	9123937393	231	highlight
511	2600192742	180	Poughkeepsie
512	3789989380	180	invalidated
513	7780460298	11	acid
514	9855619800	234	forking
515	1110214655	155	Orwellian
516	4559047937	103	bewailing
517	4213825768	54	Paula
518	3788000283	209	cradles
519	5344447729	97	certainly
520	4494956612	72	winder
521	9149485518	26	consecration
522	5533311653	229	Leila
523	3759107480	66	dooms
524	6957482149	16	strewn
525	2413684887	116	loathe
526	691317223	238	honeymoons
527	2988618044	131	interfaced
528	7392998064	45	anguished
529	8980086549	144	curvature
530	5330941129	35	perjure
531	9782839424	175	undecided
532	7134047097	193	thirteens
533	6421218958	101	Janos
534	9390966041	73	outgrow
535	1287190251	199	Czech
536	8246877300	130	Talmud
537	6894226539	17	deemphasized
538	1382610755	127	spunk
539	9173478542	90	Cretan
540	3059764258	27	Pythagoras
541	5418734154	228	diesel
542	4276800161	103	sailor
543	5629252983	216	cat
544	4504931939	220	jiffy
545	8704638307	106	rejoice
546	4958940106	173	melon
547	1713487198	180	innovation
548	5906884681	232	goblets
549	1287637623	252	gouged
550	2134009630	29	reconnecting
551	1086409544	254	sparer
552	1349962812	22	loaned
553	8230315068	251	forsake
554	64783090	204	heroines
555	4621290905	164	catheter
556	257934398	68	hiding
557	6146584451	162	chorus
558	8025994662	2	weigh
559	3906002999	133	refinery
560	2318435628	227	hero
561	6807313654	254	notifying
562	7857257733	229	pith
563	4142159683	242	translated
564	1385072333	205	matching
565	84937146	167	lynches
566	4497551668	32	displeasure
567	9449653779	95	relive
568	9489995130	204	swan
569	5494870237	42	papering
570	6884088465	232	misses
571	6084401898	66	implicate
572	4599760713	106	intone
573	4091537602	60	Princeton
574	9098371792	79	rehearse
575	1577109775	135	advertising
576	8247291758	219	European
577	4976828553	62	blear
578	4142260905	140	Promethean
579	300870614	254	slows
580	1672747980	32	speakers
581	3178791576	153	Moll
582	5226851948	199	noticeable
583	8475408934	170	Gunnar
584	1606120807	183	untidiness
585	8158380623	239	capsule
586	1956989143	164	Antietam
587	4115782437	220	quell
588	9324364196	123	Sheila
589	4702065660	77	autocratically
590	1294218351	95	mirage
591	9933354362	140	compensation
592	9115874083	126	nonexistent
593	458119977	176	crackled
594	5680995529	114	unjustly
595	9696848869	72	bedded
596	4785128958	6	an
597	6874396752	167	balancers
598	3208962558	249	sorely
599	1061301917	175	dossiers
600	5330304075	247	festivity
601	2795407376	219	debacle
602	7214102959	83	arbitrates
603	372720150	97	Siamese
604	3426671805	83	dickens
605	2476514031	192	envisioning
606	5181589997	170	Moravia
607	7456260304	189	sneer
608	2848600604	149	southeastern
609	2273049033	195	knocked
610	9343139656	115	swished
611	895741607	243	pitiless
612	3462965131	23	delves
613	2762173427	173	befriend
614	3849681009	8	Epsom
615	6812303685	49	emphasized
616	4926779987	199	deeds
617	5555287339	31	unloading
618	5902156459	225	Mills
619	6650022500	241	downside
620	2721869593	212	exalting
621	6558804595	73	longing
622	723264376	45	mewed
623	1976296763	192	vexation
624	2659386698	32	defenses
625	9941104084	88	brandy
626	2752956604	162	booths
627	6804817378	239	migrating
628	2486992022	151	Duffy
629	9563470391	40	based
630	7950503361	241	gayly
631	448932386	11	rattlesnakes
632	1731507528	198	frozen
633	7132836180	62	Osborne
634	4585938013	39	squeamish
635	6413219914	30	tying
636	3409855833	67	abjure
637	8834138838	36	Estonian
638	2403694241	204	fashionable
639	5331081641	2	lay
640	3741098244	191	indebtedness
641	4700103881	146	chairmen
642	2541248079	190	inclination
643	2456169262	75	awl
644	8492383935	239	carbonized
645	7476267604	18	anecdotes
646	3085577344	234	determined
647	2715456462	153	Barron
648	7091622750	130	interning
649	239051509	254	accretions
650	7650250946	117	canoe
651	8831768902	91	noticeable
652	8139694142	219	unveiled
653	4524700971	20	overview
654	6855960581	248	Flemishing
655	523584712	56	aloneness
656	2455004747	97	inhomogeneities
657	3226900677	230	crazes
658	5097307304	226	fumed
659	5289917986	204	clamors
660	2283207082	107	simulator
661	5020879311	7	sloppy
662	7478655486	26	dried
663	3788097793	96	miniaturize
664	7804891891	66	subtlety
665	9571816007	153	diatribe
666	4301866663	110	scowl
667	5312255188	181	GOTOs
668	4574066607	181	advantaged
669	5285361055	161	primeval
670	2988725747	144	irrepressible
671	1380330738	43	Indira
672	8020232459	40	Tampa
673	3858083361	104	cute
674	9820872144	125	overtook
675	7937415050	198	flats
676	3646872705	46	fixers
677	8385657172	157	Suez
678	6380048240	156	greediness
679	9183234810	238	lively
680	4059164503	16	exemplified
681	4286600554	31	mocks
682	8071477768	22	haystack
683	8531596831	204	truckers
684	6453726908	210	Sirius
685	4799378132	153	ellipses
686	4613186570	2	Britten
687	4709602602	186	incubation
688	6703217511	152	hygiene
689	5310680583	88	July
690	4874078232	122	bussing
691	3504445854	50	lustiness
692	8668590203	114	contacted
693	3272693389	7	adaptation
694	943577103	200	silicone
695	8165605628	7	crescent
696	9871826573	3	courage
697	2967167348	51	reassured
698	8815651199	35	making
699	3970247353	5	unities
700	7161953444	129	redoubled
701	6874103344	200	flurried
702	5570027496	170	Mabel
703	4959644428	39	profile
704	8507159034	254	quartermaster
705	7902863873	240	amen
706	5433412087	188	carrier
707	3354432821	252	displeases
708	9545820258	1	psychiatrist
709	9243523825	236	Moses
710	9603527743	175	whimpers
711	4656511163	5	tiding
712	6029253657	201	skins
713	1096273033	237	bashed
714	7218781346	142	detect
715	3945398860	0	complexity
716	5789002460	243	alphabets
717	6036683059	0	Mesopotamia
718	7356373702	127	Hess
719	1376864710	145	mantlepiece
720	6361472284	31	belittles
721	7274650770	120	bison
722	4441664249	206	Paul
723	7391638525	168	doggedly
724	6902727959	234	thickets
725	6564831138	144	throwing
726	1951603133	223	sealy
727	642018264	130	bandies
728	5526263994	119	waving
729	1026371824	19	seek
730	1795043176	110	epidemic
731	4144185173	81	Livingston
732	5696561169	27	economists
733	629762000	72	honest
734	9252744228	232	sacrifices
735	7664039431	199	angels
736	7811241765	27	awkward
737	608607947	139	biannual
738	5859882396	209	vintage
739	6844368811	27	brassy
740	4604635923	135	pageants
741	5554147895	42	shippers
742	5113876658	101	beating
743	2081162833	66	annunciators
744	1505571636	135	transistorizing
745	4450318632	125	crosspoint
746	8390345359	253	Freud
747	2656884945	119	creator
748	5582200878	191	Colosseum
749	8407186363	109	nonprofit
750	950005097	232	Timonizes
751	4138515196	70	unification
752	9206674361	158	prohibition
753	5350554333	173	macros
754	419324475	178	pressurized
755	9548175924	182	cloaks
756	7072477428	169	semantically
757	8425559704	130	menial
758	2627745259	17	Dougherty
759	7314152954	80	plenary
760	7697239575	47	illustrates
761	7372072189	204	phyla
762	2184283399	247	lagoon
763	1510124794	16	nasal
764	3043830114	223	dealers
765	4629706951	176	dishonesty
766	7676322440	125	stepping
767	2390412348	132	degeneration
768	2392552454	71	epochs
769	430264246	23	hop
770	3873411820	155	speculated
771	7729061635	176	tilted
772	9097249531	30	tie
773	3635408340	214	adhere
774	5818882545	245	half
775	7970572016	107	intervenes
776	1358132868	224	dagger
777	7577398175	84	controllers
778	2192092747	35	accustoms
779	700082423	76	spare
780	644147747	68	Canadians
781	2660682289	206	acyclically
782	7824115627	64	town
783	2440828101	114	sickest
784	3897687050	83	negligible
785	9982170504	191	soundproof
786	7749682285	167	crackles
787	8286680362	167	divest
788	8154466199	98	toasting
789	2727994865	242	todays
790	7678191923	44	depressed
791	2377581838	170	surf
792	8711371753	30	incurring
793	4604572336	72	Asher
794	8266601935	41	faceted
795	4725689746	172	buttonhole
796	4475096118	93	boots
797	7061781758	61	printer
798	3077010386	73	jacking
799	2400039661	71	crossly
800	6624370908	133	prying
801	9566067566	180	pains
802	2601743365	209	benefitted
803	5577542296	120	lose
804	9218611427	160	cravats
805	9681282756	146	Oriental
806	9238759723	212	statically
807	1468125793	100	qualifier
808	2885784788	121	podium
809	2215083616	45	speckle
810	600185702	165	lifetimes
811	1621836015	240	agglutination
812	5222314162	95	nation
813	9188688714	164	spunk
814	1036791930	84	clones
815	625707351	130	antisera
816	4037831664	86	souped
817	4887814646	158	placenta
818	3761225317	42	aquaria
819	6698216529	85	bounteously
820	2077592370	234	archives
821	2752601031	252	unspecified
822	8452808322	94	collaborates
823	7189131935	82	ark
824	4355361966	232	tier
825	3364337282	133	Greensboro
826	1726718110	121	major
827	4492570941	84	toothpick
828	1729590531	152	civilizing
829	5286803617	161	behoove
830	350358080	31	bibles
831	381077737	51	boilerplate
832	6855684949	88	Wagnerizes
833	3020038839	149	addict
834	9589734292	71	chili
835	9268534175	29	underflows
836	1147192461	180	theater
837	8824347370	227	deceptive
838	1568649270	2	Carr
839	3409716125	251	Cunard
840	3878707844	73	asinine
841	7672358043	193	quack
842	1023525678	91	classics
843	5544307824	252	attested
844	7063316724	14	rinser
845	7086947150	196	theaters
846	8336672393	16	inestimable
847	6993186752	128	ermine
848	2237387524	229	Semitization
849	6122838252	44	Loki
850	2230805460	247	hierarchal
851	1714791499	239	shutter
852	7785524542	139	howls
853	249691246	131	submodule
854	7007636413	133	reviser
855	9329385149	88	Caruso
856	7938494664	44	independent
857	1394493182	107	aggregates
858	1713340503	175	accede
859	2619026675	186	micro
860	7076940207	86	amasses
861	4901063352	202	oxidize
862	1113717290	17	hustler
863	7511062824	107	indemnity
864	5473690399	12	Appian
865	7664485125	190	Romano
866	861856126	53	exploiting
867	6052953038	5	cowardly
868	5107483988	20	lading
869	4198277043	253	remonstrates
870	1741119021	69	musical
871	5386239856	182	sallies
872	6680915486	224	Siberian
873	9892115676	149	fattens
874	366253387	147	persists
875	8227477338	243	rinds
876	1475417544	177	arrogate
877	3217922739	36	rifler
878	6225447170	187	courtship
879	2863929997	217	frisking
880	4176091961	176	survives
881	1142128954	3	traced
882	7446138865	87	sidearm
883	3171854730	195	detacher
884	5299201829	64	Henley
885	4501927186	252	diet
886	167394909	109	lapping
887	1665178268	226	ventilates
888	4355137304	192	crass
889	2603327324	138	cohabitations
890	8901666956	50	generically
891	1082382624	227	shout
892	7379667512	100	distillers
893	8798825425	170	Gil
894	7768741546	179	every
895	2519411057	218	Hanley
896	4966291094	254	radioing
897	1302499620	210	condemns
898	4984694644	131	fawning
899	616407035	22	stumble
900	9432497876	207	math
901	6000345265	139	horse
902	5488663567	130	oversimplified
903	8806098715	144	heterogenous
904	2252754176	181	overcrowding
905	513661869	184	Galvin
906	9090248795	89	shatters
907	131641426	12	lutes
908	5391024238	85	prodigal
909	1273304257	164	Aires
910	4020358165	76	deceive
911	1641730658	43	auditor
912	2665640311	21	categories
913	7862610511	63	hasten
914	8268305942	97	guns
915	2870798062	3	downloads
916	9779333849	5	beachheads
917	1386819161	57	debt
918	3587979281	30	jolting
919	1412102958	248	cautiously
920	4147240348	9	franked
921	6126788126	228	glued
922	9555884565	72	suspensions
923	1091531851	235	meekly
924	8155690315	224	correctable
925	6234827928	0	Kowalski
926	7563886134	104	controls
927	749918448	254	stature
928	1984598874	230	Dempsey
929	1730461651	217	scanned
930	7129449883	13	Bangui
931	4141696695	130	snows
932	4626266498	158	Blair
933	553924166	117	dieters
934	9406204259	247	Midwesterners
935	3957699312	201	sharing
936	4233403380	103	Bien
937	5935213106	147	products
938	5277631132	194	deprive
939	5479914339	246	nests
940	1429189933	249	harboring
941	836504113	211	Gibraltar
942	7916699044	161	Eve
943	7876012190	4	Manama
944	1712185921	113	adorn
945	3725742819	71	vectors
946	2194251356	72	traversals
947	3641455717	144	Semitizes
948	5588900731	24	tasking
949	2439226112	44	munched
950	5818961759	34	transports
951	9197005772	70	meters
952	7566837270	52	sobs
953	5390985141	187	indexing
954	9591669687	101	replenishes
955	2149434797	204	bloodshot
956	7640821997	127	height
957	1886782585	29	expressed
958	6656908097	165	sweetens
959	3223260895	172	Liman
960	1405433588	27	Bausch
961	5800536678	9	fox
962	3134436139	235	Clinton
963	3371314934	138	rejoices
964	7426342735	29	ingenious
965	9370984499	169	tools
966	5013589208	141	compendium
967	9071953140	173	Coffey
968	3003375577	10	fossil
969	6376397008	174	matches
970	8693258880	53	birthright
971	1320727713	172	bishops
972	1958113261	218	blade
973	6445158347	186	tribes
974	5050315230	217	twain
975	6324327935	176	informational
976	578840141	104	shun
977	4760021903	144	stalactite
978	9419284029	158	bumpers
979	8404604300	193	transmitting
980	355653109	73	Godot
981	3913855615	178	underestimates
982	2366091331	205	significants
983	8120488146	228	day
984	8638544549	138	theorizers
985	7174689054	79	plenipotentiary
986	8638687935	114	appoints
987	1115619290	44	Diego
988	851271445	214	interlinks
989	4917874755	175	ore
990	4177366238	62	breadth
991	5699494179	217	debase
992	393823094	220	heretofore
993	8483176296	138	falsified
994	3567581964	192	rhymed
995	9669947047	77	anglers
996	4866299976	29	Sprague
997	8214595660	229	worths
998	2818093277	24	hue
999	9384776576	90	profiled
1000	9747016248	105	Sommerfeld
1001	4940752325	120	shop
1002	4847229782	171	lien
1003	6590330565	46	Eiffel
1004	3157638363	185	heart
1005	6653626637	159	Belgium
1006	7560103902	143	shop
1007	1014861113	4	beginnings
1008	7848172334	43	microscopic
1009	4643479924	108	attractor
1010	6899577144	162	organize
1011	9234462802	42	collapsible
1012	9034612124	61	subjective
1013	5847763877	91	thermostats
1014	9753793740	136	Pretorian
1015	2819406397	41	petticoats
1016	9222061673	178	usages
1017	671831685	174	veranda
1018	4103094179	16	descriptively
1019	1268680539	27	lodger
1020	3646143052	163	moderating
1021	8039263428	140	paints
1022	6289121115	169	fastened
1023	7740553963	103	adventure
1024	2465503254	156	Yiddish
1025	1929618232	69	respectably
1026	7788930167	246	alloy
1027	8086970717	135	boxes
1028	8338232118	232	Williams
1029	6161425671	126	cheeriness
1030	6376918090	163	audiologist
1031	6199590878	134	hunger
1032	515003887	87	regarding
1033	6678228943	15	Algeria
1034	9057380837	2	intolerably
1035	1175289296	82	recovery
1036	9081754889	35	Lemuel
1037	3095492288	212	abysmally
1038	6650514001	40	pulping
1039	4308924828	28	ibex
1040	5484709868	189	misrepresentations
1041	3766185174	203	downloading
1042	2414668142	130	gargle
1043	6421192593	100	porcupine
1044	7970569431	181	uneasiness
1045	1122855738	48	disability
1046	9587671491	21	colorers
1047	8529371723	98	starvation
1048	3074671138	248	Angus
1049	6554005981	123	apprehensiveness
1050	5230032547	229	wince
1051	1368781135	227	dam
1052	6789936723	19	contingencies
1053	6572581229	113	expository
1054	252835047	75	dishonest
